0.8453999999999999	0.837
0.6617999999999999	0.662
0.7414999999999999	0.728
0.7935	0.779
0.8231999999999999	0.814
0.7298	0.715
0.8666	0.863
0.8093	0.788
0.7567999999999999	0.757
0.8299	0.83
0.6884	0.69
0.7397	0.74
0.7570000000000001	0.719
0.8087	0.783
0.8469	0.847
0.7083999999999999	0.687
0.7692000000000002	0.778
0.7156999999999999	0.693
0.8562999999999998	0.813
0.7875	0.761
0.7722	0.766
0.6971	0.665
0.7498	0.723
0.8253	0.802
0.8001999999999999	0.778
0.6159000000000001	0.605
0.7064999999999999	0.701
0.735	0.72
0.7775000000000001	0.736
0.6881	0.669
0.8699999999999999	0.866
0.7586999999999999	0.742
0.7910999999999999	0.781
0.8079000000000001	0.781
0.8176	0.776
0.78	0.765
0.7212999999999999	0.715
0.9278000000000001	0.913
0.8654	0.832
0.6705	0.678
0.8696000000000002	0.858
0.8619	0.854
0.8158	0.807
0.8149000000000001	0.789
0.806	0.789
0.8360999999999998	0.804
0.7673000000000001	0.747
0.7231	0.71
0.866	0.857
0.7356999999999999	0.73
0.8275	0.836
0.715	0.695
0.7523000000000001	0.742
0.6854	0.649
