0.7295999999999999	0.72
0.6896000000000001	0.687
0.5843	0.538
0.8041	0.818
0.6294000000000001	0.593
0.7463	0.732
0.7162999999999999	0.707
0.7754	0.758
0.6744000000000001	0.67
0.6668	0.662
0.7633000000000001	0.756
0.7335999999999999	0.719
0.7279000000000001	0.727
0.6455	0.64
0.5347	0.497
0.6866000000000001	0.65
0.6308999999999999	0.592
0.6064999999999999	0.592
0.6749999999999999	0.655
0.8016	0.796
0.6422999999999999	0.624
0.6904	0.645
0.6744999999999999	0.675
0.5993	0.546
0.7457	0.719
0.736	0.723
0.7809	0.764
0.6447	0.609
0.6279	0.622
0.7548999999999999	0.728
0.6494	0.655
0.6269	0.62
0.8141999999999999	0.802
0.806	0.778
0.7099999999999999	0.696
0.8019999999999999	0.795
0.6333000000000001	0.604
0.6596000000000001	0.638
0.6576	0.619
0.6841	0.67
0.6376	0.605
0.6093	0.588
0.6683000000000001	0.659
0.6402	0.593
0.6622999999999999	0.659
0.7264	0.71
0.8365	0.816
0.7942000000000001	0.783
0.7809000000000001	0.745
0.7461	0.72
0.5938000000000001	0.54
0.7287000000000001	0.719
0.6976	0.691
0.7282	0.729
0.8093999999999999	0.805
0.6715000000000001	0.626
0.7344999999999999	0.703
0.526	0.508
0.7104000000000001	0.698
0.6944	0.672
0.8825	0.879
0.5436	0.505
0.6536	0.619
0.7352000000000001	0.719
0.6236	0.591
0.7088	0.659
0.6391	0.597
0.6568	0.564
0.6669999999999999	0.633
0.6718999999999999	0.639
0.7422000000000001	0.729
0.7796	0.738
0.723	0.674
0.7318	0.663
0.6862000000000001	0.647
0.7457	0.72
0.7661	0.734
0.7847999999999999	0.769
0.742	0.754
0.7511	0.737
0.6913	0.684
0.5131	0.513
0.6433	0.622
0.7644000000000001	0.742
0.516	0.488
0.6792999999999999	0.653
0.6384000000000001	0.605
0.6348	0.586
0.7714999999999999	0.75
0.7358	0.687
0.6486	0.638
0.7047	0.694
0.7339	0.726
0.6068	0.588
0.46159999999999995	0.427
0.7583	0.714
0.7934	0.785
0.7131000000000001	0.684
0.7756999999999998	0.752
0.765	0.736
