0.6698999999999999	0.653
0.7588	0.752
0.7577999999999999	0.757
0.6165	0.625
0.6687	0.637
0.6149	0.63
0.8331	0.84
0.6763	0.654
0.7067	0.705
0.6698000000000001	0.669
0.5763999999999999	0.566
0.8443999999999999	0.849
0.8474999999999999	0.855
0.8397	0.842
0.7293	0.729
0.7369	0.734
0.8469999999999999	0.849
0.7438999999999999	0.752
0.7729999999999999	0.768
0.639	0.628
0.6925999999999999	0.691
0.7182999999999999	0.712
0.8027	0.788
0.8065	0.828
0.813	0.806
0.7844	0.776
0.8041000000000003	0.803
0.7193	0.709
0.7476	0.741
0.756	0.753
0.8398	0.836
0.7247	0.724
0.5614999999999999	0.562
0.6545	0.65
0.6785	0.664
0.7716999999999999	0.758
0.5585000000000001	0.537
0.6436	0.635
0.6056999999999999	0.599
0.7284999999999999	0.715
0.6551	0.642
0.8792	0.882
0.5235000000000001	0.538
0.795	0.796
0.7113	0.711
0.6909	0.689
0.5429	0.552
0.7527	0.753
0.8334999999999999	0.814
0.5856999999999999	0.585
0.6931	0.676
0.6995	0.687
0.8412	0.841
0.6849999999999999	0.683
0.7349	0.711
0.692	0.7
0.7524	0.733
0.5294000000000001	0.512
0.6164999999999999	0.621
0.7948000000000001	0.795
0.7985	0.803
0.7183	0.703
0.6542000000000001	0.66
0.6893999999999999	0.695
0.6461	0.637
0.7850000000000001	0.778
0.6003	0.588
0.535	0.524
0.6189000000000001	0.626
0.7268999999999999	0.723
0.6303	0.619
0.7468999999999999	0.753
0.6811999999999999	0.682
0.7819	0.768
0.6436	0.661
0.5953	0.579
0.7762	0.77
0.7556999999999999	0.75
0.8318999999999999	0.831
0.7813000000000001	0.774
0.7273	0.713
0.8134	0.822
0.8303999999999998	0.827
0.7972999999999999	0.802
0.7867	0.794
0.7005999999999999	0.704
0.6631000000000001	0.658
0.8064	0.794
0.6145999999999999	0.582
0.7604999999999998	0.758
0.7595000000000001	0.757
0.7644	0.772
0.8482	0.843
0.6409	0.614
0.7792	0.785
0.6686	0.66
0.623	0.603
0.6930999999999999	0.691
0.6990000000000001	0.695
0.7043	0.713
